Profession,Income,Credit_card_number,Expiry,Security_code,Fraud
DOCTOR,21913,2283756143475045,06/31,326,0
ENGINEER,83408,4990526330186154,03/34,459,0
ENGINEER,11230,6548495880629231,10/28,041,0
LAWYER,91075,6011540647215960,09/32,485,0
LAWYER,93577,2696805120235723,08/31,984,1
ENGINEER,45339,4800605396125,07/33,936,0
ENGINEER,20666,4624737121377088288,09/31,305,0
ENGINEER,47367,6011641361043131,09/29,888,1
ENGINEER,1224,4428666185255878,09/26,913,1
DOCTOR,93355,3551541560184996,06/25,522,1
ENGINEER,46886,3513459506466657,08/32,4548,1
ENGINEER,22690,373491373998822,09/31,935,0
DOCTOR,20555,4952027484304145,06/33,434,0
DOCTOR,7406,3566158969774229,12/30,869,0
DOCTOR,22250,4139580628610,02/25,598,0
ENGINEER,2620,6011086919430515,08/32,722,1
ENGINEER,44480,4102971678406308,12/29,396,0
DOCTOR,37278,503859342415,12/31,5879,1
ENGINEER,60808,180020940758535,07/30,669,0
ENGINEER,97339,4387145737410579,05/25,102,1
ENGINEER,89040,4480762952813506714,04/25,0614,0
DOCTOR,12794,349823197076370,10/29,756,1
DOCTOR,8482,372051348770895,09/33,279,0
DOCTOR,22829,379030756200200,05/33,747,0
LAWYER,72742,3575917838413759,12/33,383,0
DOCTOR,40550,3548335541097013,06/34,177,1
DOCTOR,10399,3587383922832337,09/30,8917,0
LAWYER,43861,4495885027628434517,03/26,614,1
DOCTOR,46525,6011559732403166,08/33,657,0
LAWYER,70049,6011546556000475,11/26,551,1
LAWYER,47244,213194356357875,12/28,449,1
ENGINEER,31110,4717407204039540879,06/34,327,0
ENGINEER,27080,4845514173787095,09/30,117,0
DOCTOR,52852,630416620775,09/27,901,1
LAWYER,81042,4869868056184112180,09/33,108,0
LAWYER,33269,502031545119,06/26,701,0
LAWYER,52926,4169526495122114,03/33,493,1
LAWYER,46789,4426177043000,08/28,041,0
LAWYER,20813,180063957464290,04/30,4622,1
ENGINEER,51621,4605325407163,09/27,058,0
LAWYER,87267,3534795420638375,08/30,742,1
DOCTOR,1171,6598989057412081,05/30,475,0
LAWYER,33443,30509189563905,12/29,714,0
LAWYER,78390,2348938578098061,12/27,592,0
ENGINEER,91214,4901646234177691,05/30,4399,0
ENGINEER,95211,213152005828126,09/32,928,1
DOCTOR,24951,4167733726036801667,07/27,596,0
ENGINEER,61767,36950513223275,08/33,676,0
LAWYER,2913,501835569945,05/34,066,1
ENGINEER,56509,3597624012832077,10/30,212,0
ENGINEER,8905,213169357886064,06/27,643,0
DOCTOR,20245,4773178183644,01/31,978,1
ENGINEER,30055,213119758431176,12/31,8346,0
LAWYER,64501,6011056701127884,04/33,957,1
LAWYER,31552,4723849410206070,08/26,646,0
DOCTOR,94552,370150307927686,01/27,226,1
ENGINEER,69753,30441408375681,11/34,506,0
DOCTOR,71724,180022305147619,09/34,638,1
ENGINEER,17203,4555110866624834,05/31,789,1
LAWYER,31885,4902290678346881,05/34,386,1
ENGINEER,4297,3582474949744202,05/29,107,0
DOCTOR,91653,4477143057780136,12/24,398,1
LAWYER,20682,345599632153057,04/25,923,0
LAWYER,98993,3551149574865442,07/25,972,0
ENGINEER,7288,6554479440523143,10/28,835,1
LAWYER,21941,4711007147042293977,08/32,540,1
DOCTOR,63611,4428959577573994,06/28,1922,1
ENGINEER,18903,341125486428074,08/32,968,0
ENGINEER,37152,213160315666185,11/33,529,0
DOCTOR,96209,4058478879431311,10/33,718,1
LAWYER,62346,4489785311440448,01/29,633,1
LAWYER,97303,3588276584792568,03/30,320,1
LAWYER,68850,4522912955670432,04/34,445,1
DOCTOR,43754,6011491386948389,03/28,834,1
DOCTOR,39140,6555405625668352,03/25,183,1
DOCTOR,73332,5429913543835058,08/29,082,0
ENGINEER,8118,3562962218130925,03/30,813,1
LAWYER,42393,213174567344060,04/26,075,0
DOCTOR,29404,6556052142696935,10/27,813,1
ENGINEER,43019,2503906828737813,08/27,166,0
ENGINEER,16234,4414731542027393129,07/27,731,0
ENGINEER,2947,5498460296678646,11/24,738,1
LAWYER,88099,213164051153820,11/30,557,1
ENGINEER,99417,4230193140638,01/26,610,0
ENGINEER,5552,375114356013025,07/25,884,0
ENGINEER,43028,576528485609,01/28,2046,1
LAWYER,26560,213199329944527,04/31,601,0
ENGINEER,23051,4073049769955635,05/31,651,0
ENGINEER,67033,5282415050466380,11/29,010,1
ENGINEER,529,4881349655678172,11/31,3501,0
LAWYER,38692,4597336182358498,06/29,784,1
LAWYER,655,4662985186660,11/28,300,0
LAWYER,15889,180057328582384,11/32,906,0
LAWYER,81832,2290849602505294,11/32,314,0
LAWYER,81144,4576567367625161,12/33,112,1
LAWYER,63076,4824978641909695,02/32,920,0
LAWYER,51655,3585896817702135,04/34,651,1
DOCTOR,51979,4593439457455559511,05/31,392,1
DOCTOR,19593,4371116916485664,06/27,999,0
LAWYER,60407,4464573693669316,08/29,804,1
DOCTOR,75983,4350584710771,10/27,592,1
DOCTOR,76661,2276926552753682,05/31,566,0
ENGINEER,17637,4217561937462531,08/34,337,0
ENGINEER,80924,30195523583682,11/31,574,1
DOCTOR,35057,3590881669119771,08/31,4626,1
ENGINEER,72099,676282674099,03/31,867,1
LAWYER,99912,3598657750109109,10/29,355,1
DOCTOR,21892,6568093315254223,04/26,218,1
DOCTOR,9181,3530084559866402,06/32,077,0
ENGINEER,65140,5363434610572241,10/28,241,0
ENGINEER,87405,2332689009787602,06/26,338,0
ENGINEER,21451,6564920687660708,05/29,050,1
DOCTOR,22673,3549647596931915,08/32,295,1
LAWYER,26598,2720072641554211,06/27,436,1
ENGINEER,85642,38554712712167,11/24,732,1
LAWYER,27215,4570192419701,07/32,541,0
LAWYER,78130,30508590027492,01/34,706,0
ENGINEER,47520,4137321221038456,12/29,383,1
ENGINEER,78832,30084334795257,06/29,041,0
DOCTOR,99135,4427057214019983,04/26,696,0
DOCTOR,11313,2271092144042418,04/34,080,0
DOCTOR,4721,630429028396,04/32,762,0
DOCTOR,76914,4140724106679,12/29,495,0
DOCTOR,542,4322410064163441,11/32,032,1
LAWYER,28133,3569224180295761,01/26,771,0
LAWYER,45545,639006765874,04/34,247,0
LAWYER,66918,3565466245133735,06/25,640,0
DOCTOR,77587,6549260588704200,09/25,674,1
ENGINEER,45461,6011652324786542,05/32,465,0
ENGINEER,55248,30038127311854,01/26,056,1
ENGINEER,87676,4675488360721818,02/31,835,1
ENGINEER,59098,38550873132666,06/34,820,1
LAWYER,32046,3558776677885233,03/34,022,0
LAWYER,28601,4378687567791470,10/27,020,1
ENGINEER,57077,213172203767132,12/25,266,0
LAWYER,39441,180039361585995,07/25,222,0
ENGINEER,19423,30329298745032,03/28,982,0
LAWYER,62395,4600974968998999885,03/32,399,0
ENGINEER,9938,4522562524865003,09/25,599,0
DOCTOR,54106,180091185920049,06/27,278,0
ENGINEER,84316,30034573800029,04/30,001,1
LAWYER,10899,4135564628716073,01/26,001,1
LAWYER,6242,213170518265438,12/30,831,1
ENGINEER,33816,3538944929192387,12/30,553,0
LAWYER,66963,3543319167792466,05/25,607,1
LAWYER,18454,4560134750417127881,12/33,597,0
LAWYER,22703,30088760813039,04/31,785,0
DOCTOR,67105,4747810033986763,06/32,678,1
DOCTOR,45459,6540496364363881,10/27,139,1
ENGINEER,61157,378635901997368,11/26,369,0
LAWYER,13884,3596968984822934,08/32,961,0
ENGINEER,39225,3592459705946602,02/32,976,0
LAWYER,19416,4448930985236057695,09/25,764,0
ENGINEER,81744,4402490935638986362,01/27,722,0
ENGINEER,60813,4059991627631,04/26,817,0
DOCTOR,430,3537716265883220,12/33,622,0
ENGINEER,36974,6011839163806180,11/24,536,1
DOCTOR,84597,4954672933466314,07/25,154,0
ENGINEER,77122,30443278589029,01/30,410,0
DOCTOR,15353,213195926583627,06/32,495,1
LAWYER,73332,4314911259876432,12/25,771,0
ENGINEER,7117,3506756106498090,05/26,659,0
ENGINEER,23090,347265981009021,10/32,505,0
LAWYER,26295,3574334038080373,07/27,406,1
DOCTOR,28095,4090453554199121653,01/26,853,0
DOCTOR,97892,4050379781519490,03/26,985,1
DOCTOR,5096,30546418508426,07/27,290,0
LAWYER,26097,4056959400611036,12/30,179,0
DOCTOR,71170,4136424291840644,10/25,635,0
ENGINEER,43777,4666975875430,02/30,235,1
DOCTOR,49134,502087273608,12/25,306,1
DOCTOR,41132,2282045587053745,03/34,761,0
LAWYER,88849,213145867019529,10/27,958,1
ENGINEER,88706,213106648793089,03/26,904,1
LAWYER,60800,5578758815112739,03/34,180,0
ENGINEER,48560,4788038719129140,07/29,417,1
LAWYER,80525,180045883158518,03/30,132,1
LAWYER,97483,060418392563,07/31,898,0
LAWYER,27227,346156946663617,11/29,283,1
DOCTOR,61535,180070872893792,06/28,231,0
DOCTOR,67764,3534329753381435,08/30,291,1
LAWYER,14996,6011406882419818,10/34,677,0
DOCTOR,90176,675959933390,09/26,267,1
ENGINEER,32911,4047564865131033,08/26,506,0
DOCTOR,10813,3552788499848956,04/29,844,1
DOCTOR,21212,342116095767100,04/32,278,0
LAWYER,56189,3539152195607612,08/27,884,1
ENGINEER,49125,3587267886276146,07/34,900,0
LAWYER,94978,4935830020568129,05/31,557,0
LAWYER,44192,3567639646171292,01/32,233,1
DOCTOR,99575,3528532321945924,07/31,674,1
DOCTOR,47978,4681053419696,02/27,009,0
LAWYER,86389,4510770088219996,02/32,821,1
ENGINEER,93218,4180641554278772808,09/25,353,1
LAWYER,34127,2239916571858667,12/30,213,0
LAWYER,6790,4737664587881,07/30,538,0
ENGINEER,44697,370296520494689,01/28,3429,0
LAWYER,56816,3567780665468696,06/28,066,0
LAWYER,66352,501895665310,11/24,926,1
ENGINEER,17611,6011100571763673,06/28,472,1
LAWYER,35127,30024751480595,07/26,887,1
DOCTOR,54484,180011311218472,06/26,487,0
DOCTOR,11839,3543472717372287,12/30,900,1
DOCTOR,18807,370156414381915,07/31,476,1
ENGINEER,21669,676375030589,08/25,920,0
DOCTOR,28319,30442138425366,06/32,0507,0
LAWYER,2298,6516648717971733,09/27,036,1
DOCTOR,54469,4018423967091212,08/27,412,1
DOCTOR,80369,575478757793,05/31,034,0
ENGINEER,17969,4574867819834573,09/26,798,1
LAWYER,51849,38713282646219,07/26,111,0
ENGINEER,81113,3553485180092924,07/34,000,1
DOCTOR,84813,2712936291945863,08/28,988,0
LAWYER,74410,4243801808974414,08/32,685,1
DOCTOR,12258,180011297549700,04/25,341,1
DOCTOR,89401,2226523582060401,05/29,752,0
LAWYER,51968,3577389941424495,08/32,2570,0
LAWYER,42574,4786176281650007044,12/31,589,0
ENGINEER,89658,2243604193456573,10/29,592,1
ENGINEER,67128,30234368061072,06/28,232,0
LAWYER,15217,2571534602155023,10/33,072,0
LAWYER,86849,4228790308200819,03/29,768,1
LAWYER,89841,4673729825559182,02/30,405,0
DOCTOR,33245,6502618656148862,01/29,253,1
DOCTOR,72914,3563195195838025,11/32,107,1
DOCTOR,55129,503878541666,09/26,8222,1
LAWYER,47640,4189667038936,04/34,640,0
DOCTOR,78052,38333621023978,07/33,159,0
DOCTOR,68304,372964057713387,11/33,313,0
ENGINEER,16128,060428567121,09/27,894,0
LAWYER,86800,3518745626848419,07/27,472,0
DOCTOR,11422,2282878137875856,12/25,200,0
LAWYER,77287,3536847861279025,01/31,055,1
LAWYER,72105,676389072270,04/32,568,1
ENGINEER,2071,180033095210988,10/28,413,1
LAWYER,12649,2281114435203463,08/29,108,0
DOCTOR,98337,4173021862087599,02/26,320,1
ENGINEER,60327,30429488424636,09/31,242,0
LAWYER,55446,3599357124108395,03/33,042,1
ENGINEER,80558,180049640979265,06/31,827,1
ENGINEER,11681,630475450619,01/29,037,1
ENGINEER,48873,180099258269152,08/29,345,1
ENGINEER,58314,3559371820370835,08/29,749,0
DOCTOR,44405,3557889258854030,09/28,212,1
DOCTOR,98134,580823903662,12/24,065,0
ENGINEER,44360,639052477366,12/32,041,0
LAWYER,23938,4020155696701424,12/27,378,0
DOCTOR,62757,4135114746483444,04/32,469,1
LAWYER,13383,6011786375253778,07/31,260,0
DOCTOR,6007,372619029353783,08/33,496,1
LAWYER,39270,4872967014101876266,03/31,650,0
DOCTOR,92196,213180656123448,04/34,857,0
LAWYER,82859,6578930254516864,02/25,450,0
ENGINEER,4406,180074794157401,09/25,432,0
DOCTOR,31449,4637301013178,11/25,462,0
DOCTOR,82186,2716042457768219,02/33,272,1
LAWYER,82160,6011100932090386,01/25,202,1
LAWYER,65977,6544279597315308,03/27,660,1
DOCTOR,5166,180001176025625,12/31,1974,0
ENGINEER,35572,377794692197042,08/30,751,0
LAWYER,25345,213154439821693,01/25,856,0
ENGINEER,29387,213136478544294,05/31,742,1
DOCTOR,84235,180088910950457,03/27,146,0
DOCTOR,52094,3548598139664896,09/33,605,1
DOCTOR,78018,4051195078662820,02/30,382,1
LAWYER,49621,4496891680742,02/32,418,0
DOCTOR,90832,561490217511,11/31,702,0
DOCTOR,60947,371944397885260,10/25,767,1
LAWYER,3445,3568753339815724,05/33,988,0
DOCTOR,56516,4588534312136618372,10/30,767,0
DOCTOR,48867,4713781155036234,07/25,564,0
LAWYER,70037,4480446002040430,05/29,600,0
LAWYER,49059,6570715756563169,07/30,949,1
ENGINEER,36318,060452344009,12/32,717,1
LAWYER,31683,373906704974283,10/25,669,1
LAWYER,79121,377815738565106,06/30,298,0
ENGINEER,83911,4847886851353178,12/29,851,1
ENGINEER,227,3580139853711115,08/32,034,1
ENGINEER,51096,3531537134973950,09/27,9289,0
DOCTOR,44835,2701788063212441,11/29,171,0
ENGINEER,66240,377772234567120,11/26,032,0
DOCTOR,68818,213113907468379,03/25,707,1
DOCTOR,51089,180027232099882,07/28,314,0
LAWYER,90635,4330274049177987,03/32,147,1
DOCTOR,34222,4798868867073,09/33,582,1
DOCTOR,94277,213189921689802,04/29,119,0
ENGINEER,35156,6011029824738945,02/30,819,1
ENGINEER,38856,4049318386130059,12/32,8359,1
ENGINEER,39488,675975019281,07/28,921,0
LAWYER,6846,213100105593645,07/29,306,0
LAWYER,48170,36055436133393,06/31,367,0
ENGINEER,51690,4246609944794654,01/34,159,1
DOCTOR,32589,180099592299998,04/33,738,0
LAWYER,24142,3510794741652510,02/29,244,0
ENGINEER,71645,213100248918261,11/33,653,0
LAWYER,77312,377654759387813,10/26,963,1
LAWYER,89345,3557064070004137,03/25,631,0
LAWYER,76159,4579598440219281,03/26,690,1
DOCTOR,24813,4237795442232593,07/33,680,1
LAWYER,61764,4466884392910,01/32,249,0
ENGINEER,48701,3557873254027338,12/28,373,1
DOCTOR,37631,4854742660489,04/29,668,1
ENGINEER,1,2462987691734078,11/31,733,1
LAWYER,87416,180005344636874,07/28,504,1
LAWYER,50302,3594584193724712,09/28,790,0
ENGINEER,94419,341342729223432,12/28,335,1
DOCTOR,36588,6011823935546035,08/32,143,1
DOCTOR,34373,6501326341481984,04/27,091,1
LAWYER,32423,676132109130,08/30,200,0
ENGINEER,87859,4491082844256,07/28,626,0
LAWYER,85519,3598547076107152,11/32,476,1
DOCTOR,35607,370428506136691,09/31,618,0
LAWYER,72019,4742332613882903,11/30,421,0
DOCTOR,71798,3565373731377968,09/33,882,0
DOCTOR,52867,213121299541844,04/29,580,0
DOCTOR,88694,30288856372193,10/34,847,1
DOCTOR,28434,3532270576212062,04/28,131,0
LAWYER,94096,346063722439172,06/25,748,1
DOCTOR,41764,4202097710095609,08/27,419,0
ENGINEER,61123,3584635204636865,10/26,083,0
ENGINEER,89443,6582496010525155,01/29,753,0
DOCTOR,69363,4846692210678367,03/30,115,0
ENGINEER,56385,3506692425361216,09/34,768,1
DOCTOR,8808,6502625994485716,07/30,438,0
ENGINEER,34061,36215010517136,12/29,094,0
ENGINEER,26649,2243436780413463,11/30,946,0
DOCTOR,13672,2704479256092611,07/29,2791,0
ENGINEER,23181,30287608580160,08/25,0064,1
ENGINEER,22577,30387845527188,07/34,919,0
LAWYER,70669,4175388624748284655,10/31,209,0
ENGINEER,28121,3520620133875948,10/31,103,0
LAWYER,30067,4299092375686,10/29,221,1
LAWYER,92863,36168136582593,06/30,718,0
ENGINEER,55088,4796423825875607879,09/27,034,0
ENGINEER,92705,3585735236516272,12/27,6908,1
LAWYER,92812,6011082323473761,04/34,4487,1
ENGINEER,26733,4616019999769269474,12/26,535,1
ENGINEER,27810,3552083318380195,06/32,218,1
ENGINEER,49415,6569236864783261,06/30,491,0
LAWYER,23366,2279230624384981,05/31,492,1
ENGINEER,69484,2226058481401844,05/26,628,1
LAWYER,65346,4920507619906434,05/26,970,0
ENGINEER,82361,30195808643193,01/33,899,0
ENGINEER,27544,213186411607641,11/26,809,0
LAWYER,17970,4534867767583429,06/30,095,1
LAWYER,35976,30343516053723,09/28,552,0
LAWYER,6878,4227205909587143,11/24,654,0
LAWYER,69418,502054166728,06/29,563,1
LAWYER,15466,3501881714848331,06/28,000,0
LAWYER,99116,4531896479771,09/25,131,0
DOCTOR,49388,4502098424100755327,07/27,049,0
DOCTOR,61988,2704612943890480,03/30,381,1
DOCTOR,70024,4780729921958915324,10/30,822,1
ENGINEER,60627,4355446508114822,03/25,031,0
LAWYER,64189,370991929975953,10/25,3441,1
DOCTOR,11296,30495146535774,01/32,471,1
ENGINEER,5548,3515966137087205,02/33,244,1
LAWYER,45182,4940515888696566,11/32,259,1
ENGINEER,7974,180057440577627,05/29,839,1
ENGINEER,86206,4023059554387069,11/31,068,0
LAWYER,45186,6507647204856754,02/25,587,0
DOCTOR,61386,4792511246951699684,12/29,082,1
ENGINEER,31799,180082252297239,04/27,684,1
DOCTOR,35732,4321010227649,10/30,578,1
ENGINEER,44369,213162450322426,07/28,265,1
ENGINEER,838,4180703505155170131,05/32,413,0
ENGINEER,62784,573747421747,04/25,183,1
DOCTOR,56163,2240058300090457,08/28,500,1
LAWYER,30528,2691488688687570,08/29,015,1
DOCTOR,84256,2346657888864861,07/30,651,1
LAWYER,86814,4125239935084,12/32,833,1
LAWYER,95330,4329998203308807976,11/29,602,0
ENGINEER,26327,4643662688517137,02/27,258,0
ENGINEER,72025,4851509895124270415,11/28,583,0
LAWYER,2318,4804294262044,05/30,590,0
ENGINEER,33546,4775353696993,04/30,170,0
LAWYER,14383,3582362035858863,08/26,243,0
ENGINEER,92049,3563356976632215,08/30,2364,1
LAWYER,61105,4784440057742191,07/31,766,0
ENGINEER,10245,30479061817961,02/33,432,1
LAWYER,19252,4839946476783751,12/27,261,1
DOCTOR,34761,4164855064643829,07/26,216,0
LAWYER,12283,4566618373988002,06/25,610,0
DOCTOR,40553,4428579647073570747,07/25,328,1
ENGINEER,13459,501810940558,11/28,911,0
ENGINEER,2015,3512138105077450,03/32,102,1
DOCTOR,73097,4106891269405913,06/28,476,1
DOCTOR,61112,4741068707134376593,01/27,809,1
ENGINEER,98230,213103461080868,09/34,276,1
DOCTOR,30153,676374773023,11/27,170,1
LAWYER,8440,6011955585385411,09/34,183,1
DOCTOR,10267,38034159644512,11/32,856,0
LAWYER,19210,4830369310452773,07/32,160,0
LAWYER,26186,4489736316857148953,01/25,139,1
LAWYER,12306,30178461133447,04/26,852,1
LAWYER,67530,2259973118522046,09/31,1127,0
ENGINEER,37188,5335848393220246,07/26,738,0
DOCTOR,99065,3584578327275098,01/33,897,1
ENGINEER,53940,3518258220076593,06/29,356,1
DOCTOR,94209,4517380333255473,03/27,820,1
LAWYER,9997,4867459099816,04/30,986,1
DOCTOR,73851,3565101219719827,10/30,147,0
ENGINEER,64688,2719230688971093,06/33,177,0
LAWYER,27292,4665948012133074506,09/25,750,1
ENGINEER,79349,3541366913332800,08/30,4568,0
ENGINEER,83290,4218344052552058,06/32,329,1
DOCTOR,11759,30358126834510,01/26,405,1
DOCTOR,60492,639041476552,10/26,480,1
LAWYER,7172,2715584734394856,08/26,364,0
DOCTOR,37994,374981881695893,06/33,438,0
DOCTOR,58193,4543041570622858148,11/28,087,1
DOCTOR,51094,6011143345459608,01/28,892,1
LAWYER,26346,30456584805194,06/30,119,1
DOCTOR,40937,180039925080913,10/34,173,1
DOCTOR,58586,2262460496961165,05/32,438,0
ENGINEER,16258,5414126531018051,12/33,699,0
DOCTOR,63859,213122352125095,01/29,454,0
DOCTOR,1224,4476470652780156706,04/34,013,1
LAWYER,17782,341047705839537,12/33,993,1
ENGINEER,10814,347111491475650,11/24,122,0
ENGINEER,75954,676279811068,01/28,011,0
DOCTOR,24035,3584118500866411,10/31,366,1
DOCTOR,24132,348709686192250,01/31,014,1
DOCTOR,86204,348075915553468,04/29,825,1
DOCTOR,20439,6537767277725217,04/31,132,0
DOCTOR,40590,3529097685621536,03/25,114,1
ENGINEER,24041,213193087678393,08/32,672,1
LAWYER,57889,4267083973937119,01/34,574,0
DOCTOR,67944,4095241675830989343,07/34,679,1
LAWYER,84709,2408333724814446,12/33,736,1
ENGINEER,18454,4443758846665123,08/31,122,1
DOCTOR,79052,3521961292799340,04/34,076,1
DOCTOR,26255,4408425384695150,09/29,170,1
DOCTOR,93304,4728670777160,05/34,943,0
DOCTOR,44276,4246289548070,06/31,0845,1
ENGINEER,81953,4538175600030269,05/28,985,1
DOCTOR,41083,4642901123758258623,01/33,426,0
DOCTOR,21174,2522636651062941,03/30,365,1
ENGINEER,12672,180099758947158,06/31,950,0
ENGINEER,50855,6011382067993762,02/33,884,1
DOCTOR,27987,30180972788875,12/28,499,0
DOCTOR,71777,4435043862308837,01/28,362,1
LAWYER,55672,30338964983157,06/26,849,1
LAWYER,79652,2720865779629253,03/30,058,1
DOCTOR,90793,3507238810466084,09/31,688,1
DOCTOR,25962,370867655057580,03/25,819,0
DOCTOR,75746,4685553985585472,01/27,988,1
ENGINEER,36008,30057217786833,04/28,134,1
ENGINEER,37024,503813541755,05/33,978,0
DOCTOR,71963,4139296426168,05/30,876,1
LAWYER,69319,213103535202803,06/25,0552,0
DOCTOR,70886,6011993253731616,04/27,616,0
ENGINEER,2686,4565155059564548599,03/33,128,0
LAWYER,49431,2610142211080567,04/34,697,0
ENGINEER,39793,4561272554332491517,05/28,672,0
DOCTOR,57090,3579380067714130,02/29,870,1
DOCTOR,89643,213144495833674,08/34,564,1
DOCTOR,17569,4049773866421156,03/34,518,0
ENGINEER,67667,30485466402739,08/26,184,1
LAWYER,58475,378914175388467,03/34,106,1
DOCTOR,60305,347742873279425,08/30,717,1
ENGINEER,96520,4716216411253981,05/28,823,0
ENGINEER,10607,4157620405329549,01/29,300,0
DOCTOR,17919,3503306407949541,07/28,422,0
DOCTOR,84902,4914785294721918454,05/33,0898,1
DOCTOR,78492,4093202783040,08/29,920,0
LAWYER,77534,38052514414330,05/32,824,0
DOCTOR,8091,180041236719940,12/33,388,1
ENGINEER,6148,3534043162363880,09/31,053,1
DOCTOR,61151,3588593731302830,12/31,686,1
DOCTOR,12929,3552213744704599,08/34,107,0
DOCTOR,87114,3588414030735978,04/27,823,0
LAWYER,60579,4494243469591458,07/27,354,1
LAWYER,29017,3553744308896586,05/30,510,0
ENGINEER,15839,4011897299168246095,06/30,928,1
ENGINEER,40948,341929230516625,10/32,677,0
DOCTOR,28549,6562630636891609,09/29,592,0
LAWYER,74317,370723280799833,06/28,645,1
ENGINEER,58569,2254693831754503,01/32,338,0
LAWYER,19563,3569574840479803,09/33,395,1
ENGINEER,72113,564492058313,02/31,618,1
LAWYER,44841,5394562666719689,03/25,840,1
LAWYER,91755,3595951221396731,03/32,4563,0
DOCTOR,32104,349846566558231,06/26,2731,1
LAWYER,36876,6011463730564352,02/32,613,0
DOCTOR,49604,4024887615278904,07/30,978,1
LAWYER,32459,587693435428,03/26,989,0
LAWYER,58606,4393124699930,10/33,011,1
ENGINEER,49693,345522545729060,11/27,114,0
DOCTOR,42420,30436439923889,01/34,953,1
DOCTOR,96128,349131768434832,08/29,605,1
DOCTOR,83075,30158702208976,10/29,576,1
LAWYER,22706,3541481436124590,05/29,812,0
DOCTOR,32420,6011595328572196,04/33,656,1
LAWYER,30685,180096773152442,03/34,525,0
DOCTOR,92716,4413465018651990,12/33,764,1
DOCTOR,26290,3528065233554229,08/25,2226,1
LAWYER,68050,4997022847867372,06/31,647,0
