Profession,Income,Credit_card_number,Expiry,Security_code,Fraud
DOCTOR,23094,4865572556380788795,12/25,627,1
ENGINEER,64754,675985476562,05/27,372,1
ENGINEER,1178,3574116469543031,08/30,228,1
DOCTOR,1379,30417435699483,09/29,257,1
DOCTOR,30855,3565156766032297,05/28,707,1
LAWYER,22352,4729218482263019943,05/27,99,1
DOCTOR,92435,4462988695576891,03/33,187,1
LAWYER,77419,3568447783470397,10/28,413,1
DOCTOR,9891,4712021110999197,06/27,186,1
LAWYER,18791,6586241857687866,03/34,658,1
ENGINEER,4722,180086832481494,09/30,922,1
LAWYER,72936,4669401232112908,05/34,332,1
LAWYER,66445,676285546716,02/32,135,1
LAWYER,6196,3599241466491355,11/34,763,1
ENGINEER,75501,373179314469165,10/34,980,1
LAWYER,51268,4785257414366103,10/28,883,1
DOCTOR,83554,6500913047795576,05/30,720,1
DOCTOR,93929,3584886532524956,07/30,311,1
ENGINEER,4354,6011817011988335,11/24,702,1
ENGINEER,93489,4816993988679,12/30,169,1
LAWYER,72267,4420837115013111,10/29,2266,1
DOCTOR,71469,502032515616,01/28,35,1
LAWYER,85465,180075110870312,05/25,190,1
ENGINEER,97766,36753372751695,11/33,692,1
ENGINEER,518,4902619335413272,01/30,982,1
LAWYER,42884,4973538467157479,05/33,295,1
DOCTOR,42314,36335536707290,03/33,314,1
DOCTOR,69263,4799296438089737132,12/32,215,1
LAWYER,98216,6011750468997782,08/25,327,1
ENGINEER,98905,562597649994,01/27,78,1
LAWYER,62061,374621809476097,08/29,771,1
DOCTOR,26180,4483066754477106,06/26,122,1
ENGINEER,66484,575479661770,02/34,541,1
LAWYER,97898,4499840872394,12/27,765,1
LAWYER,71006,4837062026678780,04/26,689,1
ENGINEER,70609,180013736173688,12/28,669,1
DOCTOR,83811,180041554010724,02/27,962,1
LAWYER,69222,6567079292259203,05/30,891,1
ENGINEER,24971,3585496638731247,04/30,834,1
ENGINEER,31983,6519635084471352,06/30,314,1
ENGINEER,34590,374262506419211,04/31,778,1
ENGINEER,27407,4418433347668338,10/25,274,1
LAWYER,74032,4345228453685169,01/33,784,1
DOCTOR,28508,4801592418275519218,09/29,11,1
DOCTOR,4980,2260901100719962,01/32,421,1
DOCTOR,97199,6011858174729215,01/31,113,1
ENGINEER,51705,3536629602804034,10/34,518,1
ENGINEER,50263,4209289824271779,06/30,260,1
DOCTOR,10423,579975084602,10/33,308,1
DOCTOR,69335,373540451631505,08/27,729,1
ENGINEER,29060,5135294878548219,04/31,478,1
ENGINEER,73857,180072101010156,07/31,398,1
DOCTOR,16414,4154618185218611519,01/29,888,1
DOCTOR,39651,213157898623641,03/29,74,1
DOCTOR,72583,3524608852856906,11/26,894,1
DOCTOR,92608,4787002689112313,08/26,30,1
LAWYER,29474,180016254192717,07/30,110,1
ENGINEER,27778,639035384747,07/31,937,1
DOCTOR,42608,4105273945025,09/29,62,1
DOCTOR,25268,4255614013080967,07/28,755,1
LAWYER,57022,676247936807,07/30,644,1
DOCTOR,84494,2272650588368828,10/31,826,1
DOCTOR,73299,4260117123754127674,10/30,143,1
LAWYER,88660,4581835231316850,07/32,2891,1
LAWYER,83528,4486339097166455,02/25,973,1
DOCTOR,66933,213162061017076,04/34,152,1
DOCTOR,39797,4447833867033448,07/25,889,1
LAWYER,99555,3581765432549649,11/32,35,1
LAWYER,82030,38364860866710,01/28,387,1
ENGINEER,49448,2433768684312940,06/34,176,1
ENGINEER,10130,30597820774296,08/29,693,1
ENGINEER,51804,3574594390154260,04/32,175,1
LAWYER,9457,180083404696732,11/27,80,1
LAWYER,3816,4011871621009094642,11/25,360,1
ENGINEER,64358,4635515606845611913,10/27,339,1
LAWYER,53330,4232340871138675,06/31,87,1
ENGINEER,32903,4239331378067,02/25,912,1
DOCTOR,56036,5572390363442270,04/28,595,1
LAWYER,96998,3570406651849096,11/27,847,1
ENGINEER,11482,503844326572,12/31,534,1
DOCTOR,9170,4926525572776116705,06/27,178,1
ENGINEER,48733,561652228975,12/27,757,1
ENGINEER,95321,3572013529072626,06/29,957,1
DOCTOR,4938,4682620608119052901,07/26,354,1
DOCTOR,57449,4835059122816167,09/33,511,1
ENGINEER,62074,4515326783033995,07/29,433,1
DOCTOR,71395,4689095119117,09/28,690,1
DOCTOR,49804,4232750178860,09/31,167,1
LAWYER,23405,347135591749656,07/30,861,1
LAWYER,88406,5154197633509424,01/26,641,1
LAWYER,62626,30586447963796,05/28,142,1
DOCTOR,94189,4310623703492104,09/34,308,1
LAWYER,22788,4117122522045321,12/33,585,1
ENGINEER,90104,502084853436,11/24,8,1
DOCTOR,14783,4625618987416,11/25,765,1
LAWYER,70210,4691916173866511,12/29,7,1
DOCTOR,11932,4846142961939,09/33,139,1
DOCTOR,85414,180055392100885,12/28,68,1
LAWYER,81361,375432857269346,12/28,574,1
ENGINEER,24911,213150476049446,11/31,240,1
ENGINEER,68575,38166454864518,03/33,251,1
DOCTOR,12616,501895666953,09/28,3423,1
DOCTOR,70333,3586240838357000,09/28,8351,1
DOCTOR,80020,676203720260,06/31,510,1
ENGINEER,56477,4769611947768831,02/29,754,1
DOCTOR,70135,4974215463099724117,01/28,402,1
LAWYER,98895,213111992260107,04/34,501,1
ENGINEER,41909,3527378506095585,12/27,7814,1
ENGINEER,59166,36321585278003,10/25,177,1
DOCTOR,19816,30138672395896,01/32,609,1
DOCTOR,49828,4748844111105631,03/30,274,1
LAWYER,82760,3542160715733466,11/32,841,1
ENGINEER,25285,6522968586380010,04/33,492,1
LAWYER,53737,4167999786778,03/28,170,1
DOCTOR,2849,213183651898428,02/26,788,1
LAWYER,51916,4642306255188,07/34,570,1
DOCTOR,9648,676237628968,06/30,335,1
LAWYER,20698,6513242167002711,11/29,959,1
LAWYER,57369,4317485251254,01/34,734,1
LAWYER,65795,6531174123887968,05/34,813,1
LAWYER,96472,347055529171403,03/25,104,1
ENGINEER,25973,3562046985856860,01/30,7441,1
ENGINEER,77654,345838620716735,09/28,796,1
LAWYER,27325,30275801952682,08/25,701,1
LAWYER,58084,3555015412646011,02/26,925,1
LAWYER,59383,3548278057984267,10/26,347,1
ENGINEER,50511,36660369049340,04/32,640,1
ENGINEER,96619,6011903710970350,03/33,971,1
DOCTOR,44794,4007391451876443,10/27,503,1
LAWYER,38106,213164856792996,07/25,190,1
ENGINEER,56604,3546604491819656,10/28,582,1
ENGINEER,53813,4461693778182698475,10/32,136,1
LAWYER,94416,4720983621440112,11/31,107,1
LAWYER,12549,6504192836154438,07/28,4851,1
DOCTOR,88681,4756176440854707,06/34,78,1
DOCTOR,56166,341526467046910,03/25,644,1
DOCTOR,91427,213133217499088,02/33,530,1
DOCTOR,12045,372835296103889,12/27,118,1
LAWYER,94473,4617433993478561459,04/28,699,1
DOCTOR,73421,180032214203270,10/26,372,1
DOCTOR,17589,4790160381424,08/25,448,1
LAWYER,40220,213138651973852,06/33,808,1
ENGINEER,81725,4107186625402525975,01/27,601,1
ENGINEER,93054,344903423547678,03/31,123,1
DOCTOR,81613,561162727987,10/30,579,1
LAWYER,74018,374172980130392,09/25,776,1
ENGINEER,94841,4840263013217400316,07/26,789,1
DOCTOR,16096,3533683963968790,12/27,765,1
LAWYER,29517,3588128665699115,08/29,367,1
ENGINEER,74140,374846683722007,10/27,967,1
LAWYER,38125,503800676978,08/29,432,1
LAWYER,73934,377340320875185,04/27,659,1
ENGINEER,87664,3599345191853860,04/34,870,1
LAWYER,94922,3595331573142050,02/34,28,1
DOCTOR,71120,5386360511700859,06/26,908,1
DOCTOR,8712,372316643572050,01/26,791,1
LAWYER,32214,4663386812951854143,01/32,311,1
ENGINEER,78935,4749268394379318,10/25,831,1
LAWYER,56247,30558854467538,02/28,893,1
ENGINEER,21212,3503231852988176,02/34,202,1
DOCTOR,67405,2288996161436835,11/28,400,1
LAWYER,79728,4149458327929842487,01/28,243,1
LAWYER,7991,4698456057583512765,08/25,823,1
DOCTOR,72926,502010961758,01/26,979,1
ENGINEER,88162,580488562977,12/33,92,1
DOCTOR,32892,30232645238455,03/33,749,1
LAWYER,41103,4407051259086,02/25,879,1
ENGINEER,3480,4708252249085,01/26,458,1
LAWYER,32497,347271790983877,06/33,523,1
ENGINEER,14792,4659633903441008,06/32,298,1
LAWYER,71477,4257346359416182629,12/30,952,1
ENGINEER,60856,30040083344432,04/34,4926,1
DOCTOR,77254,2297006774285212,06/30,138,1
ENGINEER,41311,30184685333631,06/34,709,1
LAWYER,75478,180061943160410,07/31,737,1
LAWYER,71179,348645759660288,12/26,67,1
DOCTOR,43539,3559148494081686,10/30,980,1
LAWYER,70286,3504636530322797,10/25,4,1
LAWYER,56537,3587334455329712,03/32,808,1
DOCTOR,25169,2225165262189976,12/26,689,1
LAWYER,18678,3515508239417508,03/29,494,1
DOCTOR,83297,4680778940940218854,05/25,702,1
ENGINEER,28819,4833359356476536,10/29,706,1
ENGINEER,26683,6531103036170360,10/26,446,1
ENGINEER,82531,3586328940677686,10/27,233,1
LAWYER,5384,4622222021272695,07/34,65,1
DOCTOR,97340,4558609407573178360,03/29,399,1
ENGINEER,11220,3593371758043378,12/32,150,1
DOCTOR,47611,213189451879153,02/29,608,1
LAWYER,70106,180002509529531,09/32,452,1
DOCTOR,95350,371540405048774,04/28,500,1
LAWYER,85802,213139353261406,08/31,251,1
LAWYER,183,676276860530,05/27,404,1
DOCTOR,18141,180046055697036,04/32,999,1
ENGINEER,37574,180050251967086,04/32,7454,1
LAWYER,80991,180017529374924,08/30,357,1
LAWYER,46474,346207127334450,10/28,509,1
DOCTOR,56616,374231568137615,03/28,83,1
LAWYER,23845,4158682943931474,01/32,443,1
ENGINEER,49759,180080564163446,03/26,608,1
ENGINEER,33031,4751758030508680431,10/25,867,1
ENGINEER,70028,30049955712899,06/34,492,1
DOCTOR,95170,4089330383837231,11/28,635,1
ENGINEER,15574,341563731861733,10/27,861,1
DOCTOR,57232,4936116234138512923,10/32,988,1
DOCTOR,5725,3573778466373414,06/34,821,1
ENGINEER,5456,346203990742564,12/26,933,1
LAWYER,45839,3544317910481329,06/26,287,1
ENGINEER,31218,639041327300,02/34,532,1
ENGINEER,9821,3530289374280354,09/25,46,1
LAWYER,38631,4740329441046760,12/33,22,1
DOCTOR,79562,4335670350720056,10/26,66,1
DOCTOR,84557,3553870111954997,11/34,481,1
LAWYER,8148,180001143320059,02/32,234,1
ENGINEER,44381,213153539600577,01/28,357,1
DOCTOR,44195,4583074809669403,11/29,30,1
LAWYER,60453,568384357303,02/31,943,1
ENGINEER,16876,180028862432450,05/32,934,1
LAWYER,81376,4866184884812311,04/33,138,1
ENGINEER,89038,180045656126395,01/28,841,1
DOCTOR,76535,4855602057453293,03/32,599,1
LAWYER,91610,4000821167430,10/34,661,1
LAWYER,26269,213181315528787,01/25,561,1
ENGINEER,76592,377120241972257,01/26,712,1
LAWYER,31352,4543850478862125,10/28,299,1
DOCTOR,99530,4545023282627421677,09/28,8257,1
ENGINEER,68278,4726262733699187634,11/30,945,1
DOCTOR,50521,4498577760384,10/25,444,1
ENGINEER,84842,60434710814,08/29,754,1
ENGINEER,66962,2284455030387236,11/28,586,1
ENGINEER,1692,2258107648816245,12/27,951,1
ENGINEER,65008,2274252956269973,11/31,372,1
ENGINEER,25677,2720286327456927,05/28,568,1
DOCTOR,52791,6011045425470753,10/30,591,1
LAWYER,27015,503865554938,11/27,485,1
DOCTOR,14606,180023560096624,12/30,105,1
LAWYER,93826,4036106183791,04/34,48,1
LAWYER,13634,60455523351,07/29,741,1
DOCTOR,2255,375269950140622,12/32,781,1
ENGINEER,24035,372295791442649,06/25,403,1
LAWYER,43022,4222950320255,07/31,876,1
LAWYER,29398,213110779321892,01/26,228,1
ENGINEER,2473,3509180140250184,10/33,872,1
LAWYER,77825,2566071383617076,11/24,441,1
LAWYER,31300,4796135797844334852,08/27,623,1
ENGINEER,48399,38424218898482,04/30,123,1
ENGINEER,83696,639035770937,03/29,524,1
ENGINEER,98348,4821376435272,07/30,997,1
DOCTOR,75841,3548495162324680,06/30,519,1
DOCTOR,13899,676209314639,05/32,29,1
LAWYER,42737,3533060366699092,09/26,763,1
ENGINEER,1410,3506960524148879,03/26,901,1
ENGINEER,20791,3511910229049289,07/29,386,1
LAWYER,38751,3539798864128346,05/31,3020,1
ENGINEER,41560,348084921608274,04/29,888,1
ENGINEER,5058,6011763490945224,01/26,579,1
ENGINEER,70628,213144109407451,03/29,397,1
LAWYER,7668,3532821186297081,05/30,922,1
DOCTOR,25071,4772861490059556275,12/29,375,1
DOCTOR,12953,30249622844378,12/32,5662,1
DOCTOR,75963,4315197834234910837,12/26,762,1
ENGINEER,35348,6588131956407928,10/27,980,1
DOCTOR,97752,4259804917071589718,11/29,978,1
DOCTOR,20010,4063111658030664,09/27,642,1
LAWYER,86557,180030379309726,07/32,608,1
ENGINEER,43194,4834225100676011,12/30,213,1
LAWYER,49323,4154559097141973,09/27,282,1
LAWYER,24901,3547884939990173,08/33,705,1
ENGINEER,59563,36011703497771,03/26,206,1
DOCTOR,20089,2248872592990501,03/26,470,1
LAWYER,70839,3539799829685321,10/26,157,1
LAWYER,93933,2227004356249123,10/31,301,1
ENGINEER,32489,675940632382,10/34,607,1
ENGINEER,48395,3594807401147404,02/30,839,1
LAWYER,63650,180099060475088,01/26,8480,1
ENGINEER,1983,3585622036026548,07/28,936,1
DOCTOR,74974,502070834705,07/29,451,1
LAWYER,24404,2690721924171392,05/26,2503,1
LAWYER,3436,639005905844,01/30,178,1
DOCTOR,97356,4205992598087,08/30,502,1
DOCTOR,55512,4057120448407093360,03/34,452,1
LAWYER,32472,60478497518,01/29,679,1
DOCTOR,42761,3572186928721751,05/27,464,1
LAWYER,69853,6011933647421938,09/33,583,1
LAWYER,99587,582294936106,11/32,658,1
LAWYER,31168,3567736569474677,07/32,735,1
DOCTOR,26531,372572569103680,11/29,343,1
DOCTOR,63665,375426318203514,03/31,752,1
LAWYER,3270,4048902760599,12/24,196,1
LAWYER,21698,2720596105932018,02/30,40,1
ENGINEER,89196,180049455516871,06/33,646,1
DOCTOR,8643,3563482786630205,03/25,1499,1
DOCTOR,67924,36821228442908,12/32,522,1
DOCTOR,72153,3576147579991271,02/29,613,1
DOCTOR,31365,30132130832632,08/29,819,1
ENGINEER,93912,4188284618051037,10/28,190,1
LAWYER,21083,376132587191377,02/34,390,1
ENGINEER,94714,3538147572937112,12/24,986,1
DOCTOR,86210,4029819210522,08/30,192,1
ENGINEER,10029,4027990244483700,10/27,638,1
DOCTOR,60677,4124986875127907,10/26,552,1
DOCTOR,35666,2285967065282271,02/27,479,1
DOCTOR,60701,4756413030063930,11/24,681,1
LAWYER,84462,2292490222621282,12/30,792,1
LAWYER,60191,4307400654681208,12/30,5602,1
DOCTOR,26843,4516040843054441221,09/32,973,1
ENGINEER,64398,4036929792888646,11/27,592,1
LAWYER,81423,3582484647469549,11/32,762,1
ENGINEER,91893,676247771667,04/31,285,1
DOCTOR,57377,2522425709695914,01/26,522,1
ENGINEER,56544,4927558054231526,02/34,188,1
ENGINEER,57357,4563503691543148,07/33,6161,1
ENGINEER,30378,3542563645351525,06/25,846,1
DOCTOR,79683,6011721101732811,05/34,457,1
ENGINEER,87518,4817387452871225966,06/26,809,1
DOCTOR,73148,6537877659359533,02/32,849,1
ENGINEER,9062,4959503535489711226,08/26,348,1
DOCTOR,48459,30400853968176,07/32,963,1
LAWYER,24763,348525141069747,09/31,564,1
ENGINEER,2867,2265592196139895,09/27,8,1
ENGINEER,83971,3583725260874616,08/29,727,1
ENGINEER,15377,180098264963576,06/32,180,1
DOCTOR,41024,3557603612807646,11/27,84,1
DOCTOR,54109,4083401691299668056,11/26,671,1
LAWYER,59364,4946085818748,04/33,215,1
ENGINEER,17826,6593108177361988,11/27,627,1
LAWYER,60029,6525899133302081,02/33,545,1
DOCTOR,86473,374880286267284,01/34,861,1
ENGINEER,15147,676190795358,09/28,11,1
ENGINEER,34978,4074561357110471,05/28,944,1
DOCTOR,89545,373004641152732,05/34,733,1
LAWYER,33306,675963424931,12/30,951,1
ENGINEER,6476,3522391123089571,07/27,108,1
DOCTOR,755,676197190074,06/30,744,1
LAWYER,7106,3545321649420664,09/32,878,1
LAWYER,3802,345099743961688,10/25,167,1
ENGINEER,95819,2235593859531318,01/25,808,1
LAWYER,20345,3536334552975096,09/34,585,1
ENGINEER,76977,345473961984419,11/33,154,1
ENGINEER,65750,213195211928222,03/29,4197,1
LAWYER,91080,4535092347658091,04/30,165,1
ENGINEER,20339,4995605576568678093,09/29,436,1
DOCTOR,18395,4670887846571791359,03/33,978,1
LAWYER,93703,213174160381188,03/27,9208,1
DOCTOR,35716,2295770361875444,08/27,276,1
DOCTOR,56716,3558341906324742,04/33,662,1
ENGINEER,50476,4764314869444854,06/25,502,1
LAWYER,43881,588906619451,08/27,516,1
DOCTOR,67240,6011888590827863,04/31,25,1
DOCTOR,46993,30589002716690,12/24,230,1
DOCTOR,27282,3576861143178484,01/27,791,1
ENGINEER,95207,6011674319786451,10/25,506,1
LAWYER,79723,4209428436317139,10/33,528,1
LAWYER,18851,676374759402,08/26,162,1
ENGINEER,550,3549670780803492,10/31,454,1
ENGINEER,54926,4307089219334609,11/24,874,1
DOCTOR,67548,30022355961267,01/34,688,1
ENGINEER,38308,4360904504895342,01/27,646,1
DOCTOR,90342,4926199064707436,02/25,236,1
DOCTOR,10181,4431500871498739,09/28,105,1
DOCTOR,31393,3542742078782899,07/27,318,1
LAWYER,71977,2240631600912891,11/27,809,1
DOCTOR,92201,3550536257957416,11/28,230,1
DOCTOR,85844,6011847308869047,01/25,975,1
ENGINEER,34280,4525750662197842934,05/34,397,1
LAWYER,49328,4108174791540202,10/26,536,1
DOCTOR,19349,4245056534406821,05/33,92,1
ENGINEER,68951,4806732488894847,08/31,32,1
LAWYER,83004,2713540307861798,06/29,3,1
DOCTOR,27714,501816311648,08/27,345,1
LAWYER,93243,4886174482851627,04/29,261,1
LAWYER,5424,347597806875693,05/28,972,1
ENGINEER,10678,3514808870169249,01/30,167,1
LAWYER,70863,6523710239498198,03/33,500,1
DOCTOR,39256,213185656176858,04/31,314,1
ENGINEER,95338,4407615580335503778,12/26,593,1
ENGINEER,27107,4345796753346773,09/33,178,1
ENGINEER,39588,213102852111084,09/32,868,1
ENGINEER,96760,3541484352895524,10/28,250,1
DOCTOR,80679,213157243587848,08/26,7990,1
LAWYER,44112,3524687213220655,03/32,806,1
ENGINEER,12105,4021965514079665,08/29,507,1
ENGINEER,87110,213190861821413,06/34,9372,1
DOCTOR,47744,213152328168606,12/25,564,1
LAWYER,82030,5101210558202455,04/27,334,1
LAWYER,41078,213186102051554,10/26,400,1
DOCTOR,16131,4195991221438507,10/33,942,1
LAWYER,77962,3548209649302320,09/29,53,1
LAWYER,5724,38371805364123,11/28,527,1
ENGINEER,44563,4419401340167243,11/25,965,1
LAWYER,32997,4201260604195757632,12/29,327,1
DOCTOR,72173,4131891671538928440,04/34,329,1
DOCTOR,86060,213187530060597,10/33,785,1
ENGINEER,84391,3527510772833303,09/33,596,1
ENGINEER,74752,2362030464055248,07/28,972,1
DOCTOR,64234,30449306630156,02/33,111,1
LAWYER,83695,3561614634057486,03/31,550,1
ENGINEER,60485,3585719160248870,07/28,826,1
ENGINEER,3157,4157569485053562815,10/34,580,1
LAWYER,23821,4354641522899314,07/27,52,1
ENGINEER,77683,4888428636590103,02/34,159,1
LAWYER,61570,4315047191453854,02/34,439,1
DOCTOR,55068,2231202743853474,03/25,84,1
LAWYER,76595,30258758293078,07/32,960,1
ENGINEER,54852,180035290054871,09/32,85,1
DOCTOR,87285,30455147242861,05/30,606,1
DOCTOR,78062,3537157713149973,06/34,653,1
ENGINEER,52926,4911902577034,09/31,348,1
ENGINEER,89256,4258222865487475,04/31,216,1
LAWYER,61990,4412871644127670,01/25,138,1
ENGINEER,79410,4442689108533132,12/33,8132,1
LAWYER,28121,4616737243435,10/30,341,1
DOCTOR,70890,4201636575068507,09/28,586,1
LAWYER,66389,2719584409772440,07/27,885,1
ENGINEER,28781,180031827451326,10/30,875,1
LAWYER,79926,30471147132838,03/29,722,1
LAWYER,18959,501840685017,05/30,140,1
DOCTOR,52076,2228484294811482,08/30,498,1
LAWYER,65260,6594648472902639,12/25,875,1
ENGINEER,22956,501854661581,02/30,196,1
LAWYER,61840,4601598904351176,11/27,650,1
DOCTOR,76120,180032487386745,07/34,450,1
ENGINEER,5200,379833895522941,11/31,681,1
ENGINEER,51682,6561976146281273,05/33,618,1
DOCTOR,98145,30096617374097,08/27,658,1
ENGINEER,31639,347907223807635,08/33,279,1
ENGINEER,59043,3553034337057149,09/30,7165,1
DOCTOR,84344,4485510890915,05/33,471,1
DOCTOR,13288,2294107030223501,12/31,184,1
DOCTOR,42859,3599475666114397,07/30,369,1
ENGINEER,59729,2260308658279987,03/31,931,1
DOCTOR,4432,180078888203740,06/32,327,1
LAWYER,29381,4949018104889,12/30,879,1
LAWYER,52450,6575678392680174,10/31,6438,1
DOCTOR,37206,4749115435602697,08/25,508,1
ENGINEER,11792,4222052683689736,01/27,931,1
LAWYER,44543,4853934499104115,12/31,553,1
ENGINEER,86693,4551311198368,03/26,887,1
LAWYER,49589,4644049391964196569,05/33,1586,1
LAWYER,73478,371525230073360,03/26,39,1
DOCTOR,52948,4075769394968007258,11/33,119,1
LAWYER,4393,4954044934594335368,02/34,219,1
LAWYER,95136,30500387020103,07/33,597,1
DOCTOR,69549,213124945216019,06/29,4538,1
ENGINEER,2070,576987652269,09/32,77,1
LAWYER,80199,6011223234155150,05/34,192,1
DOCTOR,72623,3527356795573611,04/29,477,1
DOCTOR,67706,349913020728097,09/28,292,1
LAWYER,93415,343147869926886,06/27,352,1
LAWYER,28672,4408934093007,08/25,288,1
DOCTOR,90696,213186857080535,10/29,9196,1
ENGINEER,28015,4126781587721008,03/29,580,1
ENGINEER,18901,2718584348054679,04/25,539,1
ENGINEER,95396,3553578069542280,07/32,840,1
DOCTOR,28326,4413642150726000,01/28,302,1
LAWYER,45027,676225452314,12/30,795,1
ENGINEER,1864,587831808981,11/27,469,1
DOCTOR,91164,30473482623785,01/34,2312,1
ENGINEER,97597,3513175148999687,07/34,986,1
ENGINEER,93670,4169356350974445,04/33,485,1
ENGINEER,40257,502009350260,04/29,783,1
LAWYER,14411,30426617507455,11/33,825,1
LAWYER,18029,3521297328688797,09/31,923,1
ENGINEER,78241,3575204741233156,11/33,76,1
DOCTOR,13528,3519230732542742,07/29,632,1
DOCTOR,16043,4128665295657257,11/33,303,1
LAWYER,26673,36019128379136,03/30,284,1
DOCTOR,86465,4432769680696,01/33,903,1
ENGINEER,85774,180077686816356,07/33,5222,1
ENGINEER,55067,3533058225387677,08/25,974,1
ENGINEER,8665,675996335740,01/25,178,1
DOCTOR,45498,3561854868498853,12/30,299,1
LAWYER,35681,378349020199308,11/29,906,1
LAWYER,49690,3564743580045802,10/29,6220,1
DOCTOR,59618,6586382809853386,02/28,636,1
ENGINEER,94807,36046425488427,12/31,846,1
DOCTOR,32596,3575084859952742,06/31,33,1
LAWYER,73067,4625572568900877,12/31,914,1
DOCTOR,68194,4783334811176955,10/32,282,1
ENGINEER,41182,4083086960012,02/27,7761,1
LAWYER,54304,6587680881876350,02/29,1,1
LAWYER,85849,639023857472,04/25,706,1
ENGINEER,12640,3573844109269755,01/28,39,1
DOCTOR,70666,3502657232340996,07/32,887,1
DOCTOR,83709,6587266175999585,08/28,4897,1
ENGINEER,37912,30199848698621,02/25,591,1
LAWYER,41232,213183946398796,03/34,56,1
LAWYER,60883,4069277511245361,06/31,580,1
DOCTOR,56345,3547276321445132,08/30,846,1
DOCTOR,88997,4990880340284,02/29,217,1
LAWYER,23588,3594828423272517,02/33,832,1
ENGINEER,22469,180079881432138,07/25,697,1
LAWYER,79709,4146856372318926081,06/30,956,1
DOCTOR,31453,345111586960717,07/31,945,1
DOCTOR,76651,3582893709400269,08/29,706,1
ENGINEER,45666,4705781927563117893,08/34,281,1
DOCTOR,83121,4538364200357,02/32,733,1
LAWYER,45691,36445735816428,12/27,982,1
DOCTOR,74861,3540248377955477,09/27,10,1
DOCTOR,99838,4793090419525690,09/33,64,1
LAWYER,75458,3555742852961739,04/28,954,1
LAWYER,12679,4451348390109700176,01/33,531,1
